player,player_id,position,team_name,player_game_count,assists,declined_penalties,franchise_id,grades_fgep_defense,grades_fgep_kicker,grades_fgep_offense,grades_kick_return,grades_kickoff_kicker,grades_long_snap,grades_misc_st,grades_punt_return,grades_punter,grades_special_teams_penalty,missed_tackles,penalties,snap_counts_field_goal,snap_counts_field_goal_blocking,snap_counts_kickoff,snap_counts_kickoff_return,snap_counts_punt_coverage,snap_counts_punt_return,tackles
Bobby Golden,156892,WR,LOUISVILLE,4,0,0,210,,,,55.8,,,60.1,63.8,,65.3,0,0,0,0,0,6,0,4,0
Tanner Koziol,156895,TE,HOUSTON,5,0,0,182,,,60.0,,,,60.9,,,68.4,0,0,1,0,0,6,0,0,0
DeJuan Echoles Jr.,156900,ED,BALL ST,10,0,0,117,59.4,,,,,,64.4,,,68.8,0,0,0,24,0,0,0,11,0
Canaan Williams,156908,LB,KENT STATE,10,0,0,201,60.1,,,,,,63.3,,,74.0,0,0,0,48,0,0,3,20,0
Jarvis Griffiths,156909,C,UTAH ST,3,0,0,329,,,22.3,,,,29.6,,,68.0,0,0,12,0,0,0,0,0,0
Justin Holmes,156914,TE,PITTSBURGH,12,0,0,268,,,62.7,,,,65.9,,,73.7,0,0,11,0,1,54,30,0,0
Josh Baka,156915,S,UAB,1,0,0,321,60.0,,,,,,60.0,,,60.8,0,0,0,1,0,0,0,0,0
Gavin Garcia,156916,HB,KENT STATE,1,0,0,201,,,,,,,60.0,,,63.3,0,0,0,0,0,0,1,0,0
Star'Corius Thomas,156926,HB,TENNESSEE,13,0,0,307,,,,56.1,,,68.3,,,69.8,0,0,0,0,2,67,0,0,0
Malachi McLean,156929,S,UCONN,9,0,0,146,60.0,,,,,,61.8,,,66.7,0,0,0,30,0,0,0,5,0
Sterling Webb,156932,DI,MISSOURI,13,0,0,229,74.4,,,,,,83.7,,,76.0,0,0,0,44,0,4,0,23,0
Buddha Peleti Jr.,156933,ED,WASH STATE,12,0,0,341,59.3,,,,,,59.8,,,67.1,0,0,0,23,0,1,3,2,0
Makhilyn Young,156935,HB,VANDERBILT,3,0,0,333,,,,,,,62.4,,,68.2,0,0,0,0,7,4,0,6,0
Jonathan Brady,156940,WR,INDIANA,16,0,0,190,,,,60.0,,,62.0,84.4,,69.1,0,0,0,0,0,2,0,79,0
Trevor Stephens,156941,TE,NEW MEX ST,8,0,0,242,,,70.7,,,,61.8,,,63.3,0,0,33,0,0,3,0,0,0
Keyshaun Elliott,156945,LB,ARIZONA ST,11,1,0,110,60.0,,,,,,63.6,,,67.2,0,0,0,38,5,5,0,0,0
Gabe Peterson,156950,ED,NEW MEX ST,11,0,0,242,59.7,,,,,,61.9,,,68.5,0,0,0,26,10,6,1,4,0
Justin Fisher,156962,WR,NOTRE DAME,1,0,0,258,,,,59.9,,,61.3,,,66.1,0,0,0,0,2,1,0,1,0
Gi'Bran Payne,156963,HB,NOTRE DAME,11,0,0,258,,,,,,,72.0,,,71.5,0,0,0,0,12,48,1,0,0
Bryce McFerson,156965,P,MARYLAND,12,0,0,215,,,66.7,,,,50.8,,79.7,28.2,0,2,55,0,0,0,56,0,1
Steve Angeli,156966,QB,SYRACUSE,2,0,0,304,,,,,,,60.0,,61.0,64.5,0,0,0,0,0,0,2,0,0
Jaden Mickey,156969,S,BOISE ST,13,0,0,120,60.0,,,,,,46.9,,,75.7,1,0,0,37,26,4,40,5,2
Holden Staes,156971,TE,INDIANA,14,0,0,190,,,70.4,,,,71.1,,,70.1,0,0,31,0,0,33,0,0,0
Jaylen Sneed,156972,LB,NOTRE DAME,12,0,0,258,59.8,,,,,,58.0,,,69.7,0,0,0,21,19,3,13,0,0
Aamil Wagner,156973,T,NOTRE DAME,11,0,0,258,,,76.9,,,,66.4,,,76.7,0,0,64,0,0,0,0,0,0
Aiden Gobaira,156974,ED,JAMES MAD,14,0,0,197,58.8,,78.2,,,,75.4,,,77.6,0,0,84,41,0,55,50,37,0
Joey Tanona,156975,T,PURDUE,11,0,0,273,,,71.4,,,,63.9,,,65.1,0,0,40,0,0,0,0,0,0
Ty Chan,156976,G,UCONN,13,0,0,146,,,79.7,,,,66.9,,,75.2,0,0,78,0,0,0,1,0,0
Josh Burnham,156977,ED,NOTRE DAME,10,0,0,258,,,74.6,59.6,,,77.5,,,71.3,0,0,55,0,0,36,18,7,0
Tyson Ford,156978,DI,CAL,2,0,0,130,59.7,,,,,,62.1,,,66.6,0,0,0,1,0,0,0,4,0
Billy Schrauth,156979,G,NOTRE DAME,1,0,0,258,,,60.0,,,,60.3,,,65.4,0,0,2,0,0,0,0,0,0
Leo Scheidler,156983,WR,NOTRE DAME,6,0,0,258,,,,,,,73.4,,,72.3,0,0,0,0,14,12,0,2,1
Jayden Bellamy,156984,CB,UCF,12,0,0,323,59.7,,,,,,65.2,,,77.2,0,0,0,53,7,0,0,39,0
Jadarian Price,156985,HB,NOTRE DAME,12,0,0,258,,,,77.6,,,68.6,,,64.2,0,0,0,0,0,50,0,0,0
Zac Yoakam,156986,K,HOUSTON,13,0,0,182,,,,,72.8,,63.9,,,78.6,4,0,0,0,76,0,0,0,0
Rino Monteforte,156987,LS,CAL,13,1,0,130,,,70.4,,,70.9,69.1,,,67.4,1,0,59,0,0,0,63,0,1
Carter Fouty,156989,G,TOLEDO,11,0,0,316,,,74.1,,,,64.4,,,71.1,0,0,49,0,0,0,51,0,0
Malachi Davis,156997,ED,TOLEDO,13,0,0,316,59.2,,74.8,,,,59.4,,,69.6,0,0,56,16,0,0,65,7,0
Ethan Spoth,156998,G,TOLEDO,6,0,0,316,,,70.2,,,,63.2,,,70.7,0,0,24,0,0,0,1,0,0
Avery Smith,157000,CB,TOLEDO,13,0,1,316,90.6,,,,,,83.4,,,58.1,0,1,0,26,16,0,20,68,1
Jehiem Oatis,157002,DI,COLORADO,10,0,0,143,57.9,,,,,,58.1,,,67.4,0,0,0,31,0,0,0,5,0
Kendrick Law,157004,WR,KENTUCKY,12,0,0,202,,,,57.8,,,56.0,72.6,,41.4,1,1,0,0,1,63,43,16,1
Jeremiah Alexander,157005,LB,CLEMSON,13,0,1,140,59.5,,,,,,65.3,,,35.6,0,1,0,7,45,60,5,36,1
Shawn Murphy,157006,LB,S CAROLINA,11,0,0,289,59.8,,,,,,61.1,,,75.8,1,0,0,40,0,1,49,12,1
Khurtiss Perry,157007,DI,JVILLE ST,13,0,0,196,58.0,,,,,,58.3,,,67.5,0,0,0,23,0,0,0,3,0
Tre'Quon Fegans,157009,CB,JVILLE ST,11,0,0,196,59.5,,,,,,46.5,,,28.1,1,2,0,40,33,0,0,23,1
Jaylen Lewis,157018,S,W KENTUCKY,13,0,0,346,59.8,,,,,,64.1,,,73.4,0,0,0,62,1,8,1,32,0
Anthony Brown,157019,S,S ALABAMA,7,1,0,288,60.0,,,,,,52.6,,,73.8,2,0,0,3,33,0,0,13,0
Rashod Dubinion,157020,HB,APP STATE,1,0,0,108,,,,,,,60.2,,,65.0,0,0,0,0,0,0,0,3,0
James Jointer,157021,HB,E MICHIGAN,4,0,0,160,,,,,,,57.5,,,69.9,0,0,0,0,20,0,0,4,0
E'Marion Harris,157022,T,ARKANSAS,10,0,0,111,,,74.7,,,,65.5,,,75.6,0,0,52,0,0,0,0,0,0
Eli Stein,157024,LS,CINCINNATI,13,1,0,138,,,60.9,,,82.2,76.8,,,66.4,0,0,66,0,0,0,41,0,2
Mani Powell,157027,LB,PURDUE,12,0,0,273,59.6,,,,,,74.5,,,80.7,1,0,0,68,0,65,52,6,3
Max Fletcher,157028,P,CINCINNATI,13,0,0,138,,,51.5,,,66.0,59.0,,71.7,70.6,1,1,67,0,0,0,41,0,0
Jordan Crook,157032,LB,ARIZONA ST,13,0,0,110,59.5,,,,,75.6,61.5,,,68.2,1,0,0,41,6,0,18,0,1
Alex McPherson,157038,K,AUBURN,12,0,0,115,,83.8,,,,,61.4,,,67.2,0,0,58,0,0,0,0,0,0
JD Rhym,157039,CB,HOUSTON,9,0,0,182,60.0,,,,,,65.2,,,79.3,1,0,0,1,50,30,0,22,1
EJ Harris,157040,G,MIDDLE TN,6,0,0,224,,,66.7,,,,63.1,,,69.2,0,0,13,0,0,0,0,0,0
Enyce Sledge,157044,DI,FAU,3,0,0,165,59.1,,,,,,59.8,,,64.9,0,0,0,2,0,0,0,1,0
Robert Woodyard Jr.,157047,LB,AUBURN,12,1,0,115,59.9,,,,,,60.9,,,71.4,0,0,0,28,1,5,43,1,0
Omari Kelly,157048,WR,MICH STATE,11,0,0,223,,,,,,,58.9,59.4,,68.5,0,0,0,0,2,2,3,47,0
Camden Brown,157049,WR,GA SOUTHRN,5,0,0,174,,,,,,,60.5,,,65.8,0,0,0,0,2,5,0,0,0
Austin Ausberry,157050,CB,LSU,4,0,0,211,,,,,,,60.6,,,65.5,0,0,0,0,3,4,0,0,0
Caleb Wooden,157051,S,ARKANSAS,10,0,0,111,60.0,,,,,,86.7,,,74.7,0,0,0,17,0,13,11,26,0
Paul Thompson Jr.,157052,S,AUBURN,12,1,0,115,,,,,,,62.9,,,82.2,0,1,0,0,56,29,5,45,0
Micah Riley,157053,TE,TEXAS A&M,10,0,0,312,,,60.0,52.4,,,79.2,,,70.4,0,1,5,0,0,37,0,0,0
Jeffrey M'ba,157055,DI,SMU,12,0,0,287,57.4,,,,,,57.4,,,71.8,0,0,0,30,0,0,0,8,0
Griffin Scroggs,157060,G,APP STATE,12,0,0,108,,,77.4,,,,66.1,,,73.7,0,0,58,0,0,0,0,0,0
CJ Madden,157062,ED,PURDUE,12,0,0,273,69.6,,,,,,74.8,,,69.5,0,0,0,47,0,0,0,4,0
Shone Washington,157063,DI,LSU,2,0,0,211,59.0,,,,,,59.2,,,63.9,0,0,0,3,0,0,0,0,0
Bear Alexander,157064,DI,OREGON,5,0,0,264,,,,,,,62.5,,,70.8,0,0,0,0,0,0,0,7,0
Aliou Bah,157068,G,MARYLAND,12,0,0,215,,,77.5,,,,65.5,,,64.4,0,0,53,0,0,0,0,0,0
Brett Thorson,157071,P,GEORGIA,12,0,0,173,,,,,,,62.9,,88.0,73.9,0,0,0,0,0,0,46,0,0
Gunner Stockton,157072,QB,GEORGIA,14,0,0,173,,,67.8,,,,62.4,,,61.3,0,1,73,0,0,0,0,0,0
Earnest Greene III,157074,T,GEORGIA,1,0,0,173,,,60.0,,,,60.3,,,65.4,0,0,2,0,0,0,0,0,0
Terrell Foster,157075,LB,GEORGIA,14,0,0,173,60.1,,,,,,64.4,,,86.8,1,0,0,2,23,54,27,62,0
CJ Smith,157076,WR,MEMPHIS,12,0,0,218,,,,,,,79.0,,,77.9,0,0,0,0,0,6,42,26,4
JaCorey Thomas,157078,S,GEORGIA,14,0,0,173,59.9,,,,,,64.1,,,73.0,0,0,0,26,17,28,1,6,0
Daylen Everette,157079,CB,GEORGIA,13,0,1,173,59.7,,,,,,51.1,,,28.9,0,1,0,41,0,0,0,10,0
Oscar Delp,157080,TE,GEORGIA,13,0,0,173,,,75.4,,,,61.0,,,70.6,0,0,59,0,1,47,16,0,0
Tomiwa Durojaiye,157096,DI,ILLINOIS,10,0,0,187,58.1,,,,,,57.7,,,66.2,0,0,0,29,0,0,0,0,0
Elijah Reed,157097,CB,AKRON,12,0,0,102,59.6,,,,,,66.9,,,75.0,0,0,0,46,4,2,1,23,1
Dane Key,157100,WR,NEBRASKA,4,0,0,238,,,,61.8,,,62.3,,,67.1,0,0,0,0,1,2,0,6,0
Kells Bush,157102,DI,JAMES MAD,2,0,0,197,,,,,,,60.0,,,67.7,0,0,0,0,0,0,0,2,0
Quency Wiggins,157104,DI,COLORADO,10,0,0,143,58.8,,64.6,,,,62.1,,,67.6,0,0,14,9,0,0,0,7,0
Nathan Dibert,157105,K,E MICHIGAN,12,0,0,160,,,,,74.8,,63.5,,,77.6,1,0,0,0,63,0,0,0,1
Fitzgerald West Jr.,157107,DI,LA LAFAYET,13,0,0,207,74.7,,,59.9,,,79.4,,,71.6,0,0,0,36,0,38,0,8,0
Javen Nicholas,157109,WR,CHARLOTTE,10,0,0,136,,,,,,,61.2,84.2,,66.7,0,0,0,0,0,0,0,32,0
Tygee Hill,157111,DI,OREGON ST,12,0,0,265,57.9,,,,,,59.6,,,75.8,0,0,0,24,0,47,0,11,0
Jordan Allen,157114,S,HOUSTON,12,2,0,182,60.2,,,,,,61.7,,,72.8,1,0,0,46,9,6,0,14,0
Laterrance Welch,157115,CB,UNLV,13,0,0,325,59.8,,,,,,66.8,,,76.0,0,0,0,41,1,0,0,30,0
Jaelyn Davis-Robinson,157116,CB,SMU,8,0,0,287,60.8,,,,,,49.0,,,72.6,0,1,0,23,1,0,1,17,0
Bo Bordelon,157119,G,LSU,13,0,0,211,,,75.4,,,,68.2,,,69.0,0,0,60,0,0,0,63,0,1
Harold Perkins Jr.,157120,LB,LSU,11,0,0,211,59.5,,,,,,60.7,,,67.6,0,0,0,37,0,0,0,5,0
Malachi Lane,157121,HB,LSU,13,0,0,211,,,,,,,61.3,,,76.0,1,0,0,0,3,35,0,48,0
GiVanni Peterson,157124,TE,LSU,10,0,0,211,,,72.9,,,,63.4,,,67.0,0,0,44,0,0,13,6,0,0
Noah Nash,157127,WR,LSU,2,0,0,211,,,,,,,60.9,,,64.0,0,0,0,0,3,0,0,0,0
Davison Igbinosun,157129,CB,OHIO STATE,12,0,0,260,59.6,,,,,,60.8,,,68.8,0,0,0,24,0,0,0,0,0
Reginald Hughes,157136,LB,COLORADO,10,0,0,143,59.8,,,,,,61.2,,,65.5,0,0,0,36,1,0,3,7,0
Jacarius Clayton,157139,DI,MARSHALL,4,0,0,214,59.1,,,,,,61.8,,,65.8,0,0,0,3,9,0,0,1,0
Ja'Varis Bufford,157140,S,COAST CAR,7,2,0,141,60.0,,,,,,63.8,,,37.1,2,1,0,1,31,11,28,7,2
DeCarlos Nicholson,157143,CB,USC,13,1,1,326,59.6,,,,,,50.4,,,28.2,0,2,0,41,40,0,0,24,0
Percy Lewis IV,157144,T,OLE MISS,15,0,0,226,,,82.3,,,,67.2,,,65.1,0,0,96,0,0,0,0,0,0
Val Erickson,157152,G,NC STATE,2,0,0,248,,,60.0,,,,61.2,,,62.2,0,0,6,0,0,0,0,0,0
Marquis Gracial,157153,DI,MISSOURI,12,0,0,229,59.0,,76.0,,,,65.5,,,76.7,0,0,60,6,0,0,0,2,0
DJ Wesolak,157154,ED,MO STATE,12,0,0,230,59.9,,,,,,62.7,,,70.3,0,0,0,38,0,0,0,12,0
Jalen Marshall,157155,DI,MISSOURI,13,0,0,229,59.4,,66.6,,,,62.6,,,70.5,0,0,66,3,0,0,0,1,0
Anthony Favrow,157156,HB,MISSOURI,4,0,0,229,,,,,,,61.5,,,64.5,0,0,0,0,0,2,0,4,0
Tavorus Jones,157157,HB,MISSOURI,11,0,0,229,,,,64.9,,,62.8,,,67.5,0,0,0,0,0,47,1,2,0
Curtis Peagler,157160,G,MISSOURI,5,0,0,229,,,15.6,,,,29.0,,,68.1,0,0,25,0,0,0,0,0,0
Mekhi Miller,157163,WR,TULSA,1,0,0,320,,,,,,,60.0,,,62.4,0,0,0,0,1,0,0,0,0
Ja'Marion Wayne,157164,CB,COAST CAR,12,1,0,141,83.2,,,59.9,,,77.0,,,81.4,3,0,0,42,4,3,56,37,3
Brett Brown,157166,QB,MISSOURI,1,0,0,229,,,,,,,60.7,,,64.6,0,0,0,0,0,4,0,0,0
Tristan Wilson,157168,G,MISSOURI,13,0,0,229,,,62.9,,,,62.1,,,65.5,0,0,14,0,0,0,45,0,0
Carmycah Glass,157169,LB,HOUSTON,13,0,0,182,60.0,,,,,,60.2,,,79.8,1,0,0,20,22,45,55,9,2
Max Whisner,157175,TE,AKRON,12,0,0,102,,,73.9,,,,64.3,,,61.2,0,0,51,0,0,0,0,0,0
Jayden McGowan,157184,WR,CHARLOTTE,1,0,0,136,,,,57.4,,,60.0,,,62.3,0,0,0,0,0,6,0,0,0
Javen Jacobs,157190,HB,UTAH ST,10,0,0,329,,,,61.5,,,61.3,69.3,,66.5,0,0,0,0,1,35,0,30,0
Robby Harrison,157195,DI,W KENTUCKY,7,0,0,346,59.3,,,,,,60.8,,,67.8,0,0,0,8,0,0,0,5,0
Kage Casey,157197,T,BOISE ST,1,0,0,120,,,60.0,,,,60.0,,,61.6,0,0,1,0,0,0,0,0,0
Austin Terry,157198,TE,BOISE ST,1,0,0,120,,,,,,,60.2,,,66.4,0,0,0,0,0,5,0,0,0
Braxton Fely,157202,DI,BOISE ST,13,0,0,120,73.3,,,,,,81.4,,,71.1,0,0,0,46,0,0,0,15,0
JJ Talo,157203,G,BOISE ST,11,0,0,120,,,58.1,,,,60.0,,,65.6,0,0,57,0,0,0,0,0,0
James Ferguson-Reynolds,157204,P,OREGON,15,0,0,264,,,68.5,,,,63.4,,67.6,69.9,0,1,88,0,0,0,37,0,0
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,2,0,0,144,,,,,,,60.0,,61.0,64.5,0,0,0,0,0,0,2,0,0
Jaseim Mitchell,157214,LB,COLO STATE,6,0,0,144,60.0,,,,,,59.2,,,72.8,0,0,0,10,16,0,0,17,0
Nuer Gatkuoth,157215,ED,WAKE,8,0,0,339,58.9,,,59.9,,,61.1,,,67.2,0,0,0,10,0,1,0,8,0
J.C. Davis,157231,T,ILLINOIS,11,0,0,187,,,73.7,,,,64.5,,,66.6,0,0,52,0,0,0,0,0,0
Christian Ellis,157236,S,VA TECH,3,0,0,337,60.0,,,,,,61.9,,,66.2,0,0,0,5,9,0,0,0,0
Luke Drzewiecki,157246,K,NEW MEXICO,13,0,0,241,,89.8,,,,,61.4,,,67.0,0,0,55,0,0,0,0,0,0
Zach Benedict,157247,K,MIDDLE TN,1,0,0,224,,60.0,,,,,60.0,,,61.7,0,0,1,0,0,0,0,0,0
Justius Lowe,157248,WR,OREGON,4,0,0,264,,,,,,,61.4,,,70.0,0,0,0,0,0,10,0,1,0
Michael Wooten,157250,G,ARIZONA,12,0,0,109,,,77.0,,,,65.3,,,66.5,0,0,79,0,0,0,0,0,0
Devon Jackson,157253,LB,OREGON,11,0,0,264,60.0,,,,,,63.5,,,74.3,0,0,0,17,0,25,0,12,0
Harrison Taggart,157254,LB,CAL,12,3,0,130,59.8,,,,,,68.6,,,77.5,0,1,0,9,47,46,5,19,5
Anthony Jones Jr.,157255,ED,UCLA,8,0,0,324,59.3,,,,,,62.6,,,68.9,0,0,0,13,0,0,0,11,0
Jahlil Florence,157256,CB,OREGON,2,0,0,264,,,,,,,61.4,,,65.9,0,0,0,0,8,0,0,2,0
Mudia Reuben,157258,WR,USF,1,0,0,327,,,,,,,60.0,,,63.7,0,0,0,0,0,1,0,0,0
Jake Maikkula,157269,C,OKLAHOMA,4,0,0,261,,,65.7,,,,62.3,,,70.3,0,0,17,0,0,0,1,0,0
Sam Roush,157270,TE,STANFORD,1,0,0,300,,,,,,,60.0,,,62.1,0,0,0,0,1,0,0,0,0
David Bailey,157272,ED,TEXAS TECH,9,0,0,315,,,,,,,67.9,,,86.1,0,0,0,0,0,0,0,12,0
Matt Rose,157275,LB,STANFORD,10,0,0,300,59.6,,,,,,62.2,,,67.0,0,0,0,32,5,0,0,10,0
Collin Wright,157276,CB,STANFORD,8,0,0,300,60.2,,,,,,62.3,61.4,,71.2,0,0,0,36,0,0,0,5,0
Scotty Edwards,157277,S,STANFORD,11,1,0,300,59.9,,,,,,81.7,,,76.5,1,0,0,25,11,0,42,8,4
Ernest Cooper,157278,ED,STANFORD,11,0,0,300,74.0,,,,,,77.8,,,68.0,0,0,0,27,0,6,0,8,0
Jaxson Moi,157280,DI,TENNESSEE,7,0,0,307,58.2,,,,,,58.3,,,66.0,0,0,0,17,0,0,0,2,0
Tevarua Tafiti,157281,ED,STANFORD,10,0,0,300,59.8,,,,,,60.3,,,65.9,0,0,0,45,0,0,0,0,0
Zach Rowell,157284,DI,STANFORD,12,0,0,300,58.2,,,,,,58.4,,,69.3,0,0,0,65,0,0,0,6,0
Alejandro Chavez,157285,LS,STANFORD,1,0,0,300,,,60.0,,,0.0,52.6,,,60.8,0,0,1,0,0,0,0,0,0
Keagan Cunningham,157286,WR,TCU,5,0,0,305,,,,,,,58.8,,,67.1,0,0,0,0,0,22,0,0,0
Namdi Obiazor,157288,LB,TCU,13,0,0,305,59.9,,,,,,62.8,,,68.8,0,0,0,41,0,3,0,13,0
Damonic Williams,157291,DI,OKLAHOMA,10,0,0,261,58.1,,,,,,59.3,,,69.1,0,0,0,14,0,0,0,5,0
Connor Lingren,157293,DI,TCU,12,0,0,305,58.7,,,,,,60.3,,,65.6,0,0,0,10,0,0,30,2,0
Paul Oyewale,157294,ED,TCU,12,0,0,305,59.0,,,,,,60.8,,,68.0,0,0,0,26,0,0,0,9,0
Major Everhart,157295,WR,TCU,6,0,0,305,,,,61.5,,,59.8,,,63.7,0,0,0,0,0,31,0,0,0
Quinton Harris,157296,T,TCU,11,0,0,305,,,74.5,,,,65.7,,,75.2,0,0,49,0,0,0,0,0,0
DJ Allen Jr.,157297,WR,UTSA,8,0,0,331,,,,60.0,,,63.8,,,70.1,0,0,0,0,4,9,1,24,0
Jordan Hudson,157298,WR,SMU,3,0,0,287,,,,,,,60.2,,,65.5,0,0,0,0,0,4,0,0,0
Champ Lewis,157299,CB,TULSA,11,1,0,320,60.2,,,,,,72.0,,,74.1,0,0,0,7,26,0,2,19,2
Kyron Chambers,157300,CB,SMU,11,0,0,287,60.0,,,,,,68.1,,,76.6,1,0,0,17,50,0,0,20,3
Chace Biddle,157301,S,UTEP,4,0,0,330,60.0,,,,,,51.7,,,28.3,0,1,0,1,6,15,2,3,0
Maalik Murphy,157302,QB,OREGON ST,2,0,0,265,,,,,,,60.0,,66.2,65.7,0,0,0,0,0,0,4,0,0
Cole Hutson,157304,G,TEXAS,5,0,0,311,,,67.1,,,,63.4,,,68.0,0,0,21,0,0,0,0,0,0
Justice Finkley,157306,ED,KANSAS,12,0,0,198,58.5,,,,,75.6,53.9,,,29.9,0,1,0,55,0,1,42,24,0
Jaylon Guilbeau,157307,CB,TEXAS,12,1,0,311,60.9,,,,,,69.0,,,75.8,0,0,0,45,52,4,3,13,1
Larry Turner-Gooden,157308,S,S JOSE ST,9,0,0,285,59.8,,,,,,60.0,,,67.6,0,0,0,15,41,0,0,0,3
Aaron Bryant,157310,DI,VANDERBILT,5,0,0,333,58.5,,,,,,58.2,,,63.5,0,0,0,7,0,0,0,0,0
BJ Allen Jr.,157311,CB,N TEXAS,13,0,0,251,,,,,,,56.8,,,80.3,3,0,0,0,87,17,24,0,4
Jaray Bledsoe,157313,DI,MISS STATE,13,0,0,227,58.0,,,,,,58.4,,,71.3,0,0,0,65,0,0,0,3,0
Haydon Wiginton,157318,WR,TEXAS TECH,14,0,0,315,,,,,,,70.1,,,71.6,0,0,0,0,3,42,0,11,0
Joseph Adedire,157323,ED,NC STATE,6,0,0,248,59.3,,,,,,60.6,,,67.4,0,0,0,6,4,0,3,1,0
Tre'Von McAlpine,157324,DI,TULANE,14,0,0,319,57.8,,,,,,52.5,,,29.1,0,1,0,50,0,0,47,6,0
Harvey Dyson,157327,ED,TULANE,8,0,0,319,58.7,,,,,,60.8,,,71.7,0,0,0,17,6,0,0,5,0
Bryson Donnell,157328,HB,UTSA,8,0,0,331,,,,60.0,,,60.4,,,72.0,1,0,0,0,40,45,0,0,1
Wesley Smith,157329,LB,TEXAS TECH,14,0,0,315,,,,,,,73.4,,,73.1,0,0,0,0,104,40,1,0,0
Jurrien Loftin,157331,T,TEXAS TECH,2,0,0,315,,,60.0,,,,60.5,,,63.2,0,0,3,0,0,0,0,0,0
Ben Roberts,157332,LB,TEXAS TECH,12,0,0,315,59.8,,,,,,64.0,,,78.0,0,0,0,27,0,1,0,14,0
Brook Honore Jr.,157333,P,CAL,13,0,0,130,,,67.0,,,,62.7,,55.2,67.8,1,0,59,0,0,0,22,0,0
Sheridan Wilson,157336,C,TEXAS TECH,4,0,0,315,,,67.9,,,,63.5,,,70.9,0,0,20,0,0,0,0,0,0
Coy Eakin,157337,WR,TEXAS TECH,11,0,0,315,,,,,,,62.3,68.5,,67.4,0,0,0,0,1,0,0,43,0
TK King,157338,WR,NEW MEX ST,8,0,0,242,,,,54.7,,,61.3,68.7,,66.0,0,0,0,0,1,43,0,23,0
Jack Esparza,157339,TE,TEXAS TECH,3,0,0,315,,,,,,,61.1,,,65.3,0,0,0,0,3,0,0,0,0
Tanner Allen,157340,DI,TEXAS TECH,3,0,0,315,59.8,,,,,,60.4,,,65.2,0,0,0,1,1,2,0,0,0
Hudson Cedarland,157347,TE,WASH STATE,7,1,0,341,,,68.1,,,,62.9,,,70.2,0,0,23,0,7,13,20,5,0
Dylan Ray,157352,T,MINNESOTA,13,0,0,225,,,75.6,,,,65.9,,,75.2,0,0,56,0,0,0,0,0,0
Asani Redwood,157354,DI,W VIRGINIA,10,0,0,343,58.1,,,,,,58.7,,,67.9,0,0,0,31,0,0,0,5,0
Hershey McLaurin,157356,S,PURDUE,4,0,0,273,60.2,,,,,,60.8,,,63.1,0,0,0,15,0,0,0,1,0
Trey Lathan,157359,LB,KANSAS,10,0,0,198,60.1,,,,,,63.3,,,64.7,0,0,0,12,0,0,0,9,0
Sullivan Weidman,157360,G,UMASS,2,0,0,216,,,60.0,,,,60.9,,,63.3,0,0,3,0,0,0,0,0,0
Jarel Williams,157361,WR,W VIRGINIA,10,1,0,343,,,,,,,73.5,,,77.1,0,1,0,0,0,45,8,21,1
Oliver Straw,157362,P,W VIRGINIA,12,0,0,343,,,65.9,,,,63.5,,69.4,74.0,2,0,44,0,0,0,67,0,0
Mumu Bin-Wahad,157368,CB,UNLV,12,0,0,325,59.7,,,,,,61.7,,,68.4,0,0,0,25,1,0,0,8,0
CJ Donaldson,157372,HB,OHIO STATE,5,0,0,260,,,,,,,61.6,,,67.6,0,0,0,0,3,6,0,3,0
Jacob Lecates,157381,T,LIBERTY,1,0,0,206,,,60.0,,,,60.0,,,61.6,0,0,1,0,0,0,0,0,0
Jaylin Belford,157382,HB,LIBERTY,1,0,0,206,,,,,,,60.0,,,63.1,0,0,0,0,0,1,0,0,0
Brylan Green,157386,S,LIBERTY,10,0,0,206,60.0,,,,,,62.9,64.9,,67.4,0,0,0,33,10,2,0,17,0
Dexter Ricks Jr.,157387,CB,LIBERTY,12,1,1,206,60.2,,,,,,59.9,,,28.7,0,2,0,20,45,0,39,9,1
Jayden Sweeney,157389,S,FAU,12,0,0,165,59.5,,,,,,69.0,,,90.5,0,0,0,37,65,0,3,3,1
A'Khori Jones,157391,S,LIBERTY,12,3,0,206,60.0,,,76.0,,,70.8,,,56.3,2,1,0,35,45,61,46,40,3
Elijah Auguste,157393,S,LIBERTY,12,0,0,206,59.8,,,,,,64.2,,,82.2,1,0,0,25,54,44,46,40,4
Lawrence Brown Jr.,157394,CB,UTSA,12,0,0,331,59.6,,,,,,50.1,,,29.5,0,1,0,7,13,1,10,34,0
Tre Lawing,157396,S,LIBERTY,7,1,0,206,,,,,,,70.5,,,71.3,0,0,0,0,26,0,0,20,2
Dylan Mullins,157397,S,LIBERTY,8,0,0,206,,,,,,,53.3,,,69.5,2,0,0,0,9,33,0,1,0
Bryce Dixon,157403,DI,LIBERTY,10,0,0,206,57.5,,,,,,58.7,,,69.6,0,0,0,30,0,0,0,12,0
Michael Allen,157405,HB,MARSHALL,4,0,0,214,,,,59.9,,,59.7,,,67.3,0,0,0,0,1,16,0,0,0
Jackson Vick,157406,CB,NC STATE,10,0,0,248,59.7,,,,,,60.3,,,68.8,1,0,0,48,15,0,4,15,1
Isaiah Crowell,157407,CB,NC STATE,1,0,0,248,60.1,,,,,,60.3,,,64.3,0,0,0,4,0,0,0,0,0
