player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Nick David-West,153053,HB,TXWSLY,1,52.2,0,1457,54.4,71.6,59.5,0,1,9,75.0,75.0,94.4,0,1,0,12,0,0,0,23,9,12,0,0,3,0
Christian Johnson,155890,G,LINCOLN,1,100.0,0,380,53.7,51.8,53.3,0,0,6,100.0,100.0,100.0,0,0,0,12,0,0,0,12,6,6,12,0,6,0
Jackson Ostrowsky,150591,QB,SOCTOW,1,22.6,0,1107,68.8,,60.0,0,0,0,0.0,0.0,,0,0,0,12,0,0,0,53,0,37,0,0,12,0
Bryce Vasvari,154418,T,TAYLOR,1,100.0,0,402,53.6,0.0,58.8,0,0,4,100.0,100.0,75.0,0,1,1,12,0,0,7,12,4,4,0,5,8,0
Justin Butts,153210,T,WARNER,1,100.0,0,407,57.0,3.4,69.4,1,0,6,100.0,100.0,91.7,0,1,0,12,0,0,11,12,6,6,0,0,6,1
Joe Halderman,154380,TE,TAYLOR,1,85.7,0,402,66.7,69.2,66.7,0,0,2,50.0,50.0,100.0,0,0,0,12,0,0,0,14,2,4,0,0,10,14
Evin Hurt,152939,TE,WV WESLEY,1,40.0,0,409,47.8,,52.4,0,0,0,0.0,0.0,,1,0,0,12,0,0,0,30,0,18,0,0,12,25
Drew Stephens,151863,WR,LINCOLN,1,54.5,0,380,54.0,,61.6,0,0,0,0.0,0.0,,0,0,0,12,0,0,0,22,0,10,0,0,12,0
Xavier Heard,152606,G,LANECOL,1,100.0,0,942,53.4,25.4,,0,1,12,100.0,100.0,95.8,0,1,0,12,0,0,0,12,12,12,12,0,0,0
Zack Hall,155042,WR,UFTLEA,1,29.3,0,1458,62.4,,61.7,0,0,0,0.0,0.0,,0,0,0,12,0,0,0,41,0,29,0,0,12,0
Bryson Williams,155638,QB,TUSKEGEE,2,23.4,0,405,48.8,,60.0,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,47,0,33,0,0,11,0
Tai-John Mizutani,136150,WR,CENT WASH,1,50.0,0,367,64.5,,59.1,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,22,0,11,0,0,11,0
Cameron Saunders,186569,WR,ELIZBTH ST,1,19.3,0,373,69.1,,56.0,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,57,0,46,0,0,11,0
PJ Reichert,104990,WR,LINCOK,1,50.0,0,1452,46.7,,61.7,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,22,0,11,0,0,11,0
Matt Groeschel,152342,T,TXPERB,1,100.0,0,1268,57.4,78.9,53.2,0,0,5,100.0,100.0,100.0,0,0,0,11,0,0,11,11,5,5,0,0,6,0
Caleb Grant,113084,HB,UVAWIS,1,40.7,0,1320,67.9,79.8,,0,0,10,50.0,52.4,100.0,0,0,0,11,0,0,0,27,11,21,0,0,0,0
Unknown North American 74,154785,G,NAUSTA,2,100.0,0,1453,63.5,80.3,60.0,0,0,10,100.0,100.0,100.0,0,0,0,11,0,9,0,11,10,10,2,0,1,0
LeDarian McAllister,151527,WR,KY STATE,1,84.6,0,378,58.1,,59.3,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,13,0,2,0,0,11,0
Isaiah Rainey-Nix,40911,TE,BOWIE ST,1,37.9,0,365,54.4,,64.2,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,29,0,18,0,0,11,27
Canaan Leon,152066,WR,LOUCOL,1,47.8,0,958,54.7,,56.4,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,23,0,12,0,0,11,0
Edward Alvarez Jr.,153320,T,FORT LEW,1,100.0,0,873,29.4,0.0,32.3,0,0,2,100.0,100.0,100.0,0,0,0,11,0,0,0,11,2,2,0,11,9,0
Brandon Flint,120788,HB,ELIZBTH ST,1,78.6,0,373,63.5,64.9,,0,1,10,100.0,100.0,95.0,0,1,0,11,0,0,0,14,11,11,0,0,0,0
Michael Young,153263,QB,WARNER,1,35.5,0,407,49.9,,60.0,0,0,0,0.0,0.0,,1,0,0,11,0,0,0,31,0,20,0,0,11,0
Ryan Whitaker,109196,HB,LANECOL,1,45.8,0,942,56.5,42.9,59.9,1,0,9,47.4,45.0,94.4,0,1,0,11,0,0,0,24,9,20,0,0,2,0
Ismael Pierre,151887,WR,LINCOLN,1,55.0,0,380,54.7,,58.7,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,20,0,9,0,0,11,0
Cameron Lewis,87522,QB,WSRAMS,1,18.6,0,1206,60.8,,60.0,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,59,0,40,0,0,11,0
Paul Thomas,153447,HB,SIMONFRA,1,45.8,0,1097,47.3,0.0,58.9,0,0,6,75.0,75.0,83.3,0,1,1,11,0,0,0,24,6,8,0,0,5,0
Ty Williams,153061,HB,TXWSLY,1,50.0,0,1457,66.6,80.9,60.0,0,0,8,66.7,66.7,100.0,0,0,0,11,0,0,0,22,8,12,0,0,3,0
Oakley Coleman,151787,WR,DELTAST,1,39.3,0,841,55.1,,62.1,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,28,0,17,0,0,11,0
Brandon Joyner,120802,WR,ELIZBTH ST,1,23.4,0,373,71.8,,42.8,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,47,0,36,0,0,11,0
Dalton Dale,153048,QB,TXWSLY,1,35.5,0,1457,40.7,,60.0,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,31,0,17,0,0,11,0
Suddin Sapien,98010,QB,TXPERB,1,37.9,0,1268,29.8,,60.0,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,29,0,16,0,0,11,0
Quintravious Tesley,154690,WR,POINTVILLE,2,37.9,0,393,54.1,,60.8,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,29,0,18,0,0,11,0
Terry Berdin,152747,WR,RNHEAG,1,73.3,1,1454,50.6,68.7,58.1,0,0,2,33.3,33.3,100.0,1,0,0,11,0,0,0,15,2,6,0,0,9,2
Jacob Cleaver,154366,FB,TAYLOR,1,78.6,0,402,57.9,71.7,49.1,0,0,3,75.0,75.0,100.0,0,0,0,11,0,0,0,14,3,4,0,0,8,0
River Thompson,152021,QB,LOUCOL,1,52.4,0,958,43.1,,60.0,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,21,0,10,0,0,11,0
Erron Price,154141,WR,FRTVLY,1,18.3,0,874,65.6,,55.9,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,60,0,49,0,0,11,0
Ty'Traveon Roberts,154334,WR,SHAWBE,1,61.1,0,1094,55.6,,61.5,0,0,0,0.0,0.0,,0,0,0,11,0,0,0,18,0,7,0,0,11,0
John Giampietro,152508,WR,AVEMAR,1,34.5,0,1450,52.6,,60.5,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,29,0,19,0,0,10,0
Elijah Snell,151861,HB,LINCOLN,1,38.5,0,380,71.8,70.2,61.6,0,0,1,10.0,10.0,100.0,0,0,0,10,0,0,0,26,1,10,0,0,9,5
Trae Greene,151881,QB,LINCOLN,1,50.0,0,380,39.5,,60.0,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,20,0,9,0,0,10,0
Zion Williams,152082,WR,LOUCOL,1,40.0,0,958,47.8,63.6,55.6,0,0,0,0.0,6.3,,0,0,0,10,0,0,0,25,1,16,0,0,9,0
Kevin Caldwell,120777,QB,ELIZBTH ST,1,16.7,0,373,83.2,,60.0,0,0,0,0.0,0.0,,3,0,0,10,0,0,0,60,0,48,0,0,10,0
Devin Thierry,151313,WR,NAUSTA,1,41.7,0,1453,53.5,,51.4,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,24,0,14,0,0,10,0
Torrance Roberts,152755,WR,RNHEAG,1,37.0,0,1454,41.4,67.5,56.0,0,0,1,5.9,5.6,100.0,0,0,0,10,0,0,0,27,1,18,0,0,9,6
Donovan Hawkins,151648,WR,N MEX HIGH,1,52.6,0,388,54.9,,61.7,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,19,0,9,0,0,10,0
Ahman Foster-Powell,151896,HB,LINCOLN,1,34.5,0,380,47.5,70.0,58.3,0,0,1,11.1,11.1,100.0,0,0,0,10,0,0,0,29,1,9,0,0,9,0
Morgan Scroggins,47555,WR,BOWIE ST,1,29.4,0,365,54.2,,60.1,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,34,0,24,0,0,10,0
Jimmie Foreman,151508,WR,KY STATE,1,71.4,0,378,67.0,,62.9,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,14,0,4,0,0,10,0
Jeff Hansen,143377,HB,FORT LEW,2,20.4,1,873,60.2,38.5,60.0,0,0,8,29.6,28.6,100.0,1,0,0,10,0,0,0,49,8,28,0,0,2,0
Blaine Burkhalter,153501,WR,ST ANSELM,1,21.7,0,399,44.9,,34.5,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,46,0,36,0,0,10,0
Tarik Mckinzie,109033,QB,LANECOL,1,20.0,0,942,72.4,,60.0,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,50,0,38,0,0,10,0
Desmond Smith,111768,TE,VIRUNI,1,58.8,0,1165,66.9,39.2,56.9,0,1,2,22.2,22.2,75.0,0,1,0,10,0,0,0,17,2,9,0,0,8,17
Carson Goda,153526,TE,ST ANSELM,1,25.6,0,399,70.9,67.3,55.2,0,0,1,3.6,3.3,100.0,1,0,0,10,0,0,0,39,1,30,0,0,9,13
Raul Aranda,32736,WR,LOUCOL,1,55.6,0,958,55.0,,61.7,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,18,0,8,0,0,10,0
Devin Heckstall,84479,WR,UVAWIS,1,19.2,0,1320,72.5,,40.7,0,0,0,0.0,0.0,,0,0,0,10,0,0,0,52,0,42,0,0,10,0
Damien Richardson,155305,WR,UFTLEA,1,30.0,0,1458,55.7,,61.2,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,30,0,21,0,0,9,0
T.J. Gardner,55108,HB,SOCTOW,1,23.1,0,1107,60.1,23.5,60.0,1,0,5,20.0,19.2,90.0,0,1,0,9,0,0,0,39,5,26,0,0,4,0
Ja'Ree Pitt,155343,FB,ELIZBTH ST,1,90.0,0,373,64.8,73.9,56.1,0,0,4,80.0,80.0,100.0,0,0,0,9,0,0,0,10,4,5,0,0,5,0
C.J. Washington,152893,WR,WV WESLEY,1,45.0,0,409,64.6,,60.1,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,20,0,11,0,0,9,1
Bobby Long,154508,WR,ST ANSELM,1,17.0,0,399,48.9,,60.6,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,53,0,44,0,0,9,0
Tavaris Burrows,155030,ED,UFTLEA,1,90.0,0,1458,57.2,77.4,53.7,0,0,5,83.3,83.3,100.0,0,0,0,9,0,0,6,10,5,6,2,0,4,0
Hunter Terrell,151906,WR,LINCOLN,1,50.0,0,380,57.2,,61.1,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,18,0,9,0,0,9,0
Cameron Walker,152191,WR,N GREENVLE,1,60.0,0,390,56.1,,60.4,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,15,0,6,0,0,9,0
Austin Goldstein,152450,TE,W OREGON,1,75.0,0,411,66.8,66.0,69.1,0,0,1,25.0,40.0,100.0,0,0,0,9,0,0,0,12,2,5,0,0,7,11
Brad Osborne,151431,TE,INWSLY,1,100.0,0,1451,58.8,,58.5,0,0,0,,,,0,0,0,9,0,0,0,9,0,0,0,0,9,9
Melvin Smalls Jr.,155352,HB,ELIZBTH ST,1,50.0,0,373,54.7,77.8,59.9,0,0,7,70.0,70.0,100.0,0,0,0,9,0,0,0,18,7,10,0,0,2,0
Kwincy Hall,78121,WR,BOWIE ST,1,25.7,0,365,61.8,,59.2,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,35,0,26,0,0,9,0
Darius Sawyer,152498,WR,AVEMAR,1,60.0,0,1450,67.8,,61.3,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,15,0,6,0,0,9,0
Andrew Hayes,155452,HB,WSRAMS,1,40.9,0,1206,66.8,74.3,59.1,0,0,4,30.8,30.8,100.0,0,0,0,9,0,0,0,22,4,13,0,0,5,0
Darious Bowman,153358,WR,BOWIE ST,1,23.7,0,365,57.0,,61.8,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,38,0,29,0,0,9,0
Calil Wilkins,153360,HB,BOWIE ST,1,19.6,0,365,53.9,77.6,58.8,0,0,4,13.3,12.5,100.0,0,0,0,9,0,0,0,46,4,32,0,0,5,0
Anthony Davis-Ingram,155438,WR,WSRAMS,1,30.0,0,1206,47.2,,32.9,0,0,0,0.0,0.0,,1,0,0,9,0,0,0,30,0,21,0,0,9,0
Anthony Evelyn,166807,WR,LANECOL,1,16.4,0,942,56.2,,61.1,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,55,0,45,0,0,9,0
Keynon Webb,155636,WR,TUSKEGEE,2,26.5,0,405,47.2,,59.6,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,34,0,25,0,0,9,0
Croy Ficklin,152599,C,LANECOL,1,100.0,0,942,61.3,66.6,,0,0,9,100.0,100.0,100.0,0,0,0,9,9,0,0,9,9,9,0,0,0,0
Unknown Lane 67,155271,G,LANECOL,1,100.0,0,942,52.4,18.1,,0,1,9,100.0,100.0,94.4,0,1,0,9,0,9,0,9,9,9,0,0,0,0
Faizon Knight,84483,WR,LINCOK,1,39.1,0,1452,69.8,,60.8,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,23,0,14,0,0,9,0
Kamerone Wheele,151351,TE,NAUSTA,2,69.2,0,1453,37.1,,35.1,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,13,0,4,0,0,9,7
Sam Rosen,150589,WR,SOCTOW,1,25.7,0,1107,63.6,,61.4,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,35,0,26,0,0,9,0
Mason Glover,105888,HB,SIMONFRA,1,32.1,0,1097,63.7,14.9,60.0,0,0,8,72.7,72.7,100.0,0,0,0,9,0,0,0,28,8,11,0,0,1,0
Nick Holmes,155044,WR,UFTLEA,1,20.9,0,1458,56.5,,60.3,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,43,0,34,0,0,9,0
K'Vonte Jackson,142862,HB,MWSTATE,1,40.9,0,983,63.9,78.6,58.6,0,0,3,33.3,40.0,100.0,0,0,0,9,0,0,0,22,4,10,0,0,5,0
EJ Humphrey,152205,HB,N GREENVLE,1,36.0,0,390,65.5,14.8,60.0,0,0,8,50.0,47.1,87.5,0,1,1,9,0,0,0,25,8,17,0,0,1,0
Alex Cabrera,45338,WR,WSRAMS,1,34.6,0,1206,60.0,,61.3,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,26,0,17,0,0,9,0
Franco De Luca,155038,QB,UFTLEA,1,20.9,0,1458,52.7,,60.0,0,0,0,0.0,0.0,,1,0,0,9,0,0,0,43,0,29,0,0,9,0
Tyrell Jackson,154115,QB,FRTVLY,1,14.5,0,874,66.8,,60.0,0,0,0,0.0,0.0,,1,0,0,8,0,0,0,55,0,46,0,0,8,0
Shaw Robinson,154144,WR,FRTVLY,1,16.7,0,874,52.8,,55.3,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,48,0,40,0,0,8,0
Undre Williams,154168,HB,FRTVLY,1,32.0,0,874,64.0,23.2,60.0,0,1,6,30.0,31.8,91.7,0,1,0,8,0,0,0,25,7,22,0,0,1,0
Kentrelle Williams,154170,HB,FRTVLY,1,33.3,0,874,56.8,31.5,,0,0,8,47.1,47.1,87.5,0,1,1,8,0,0,0,24,8,17,0,0,0,0
John-Anthony Snowden,120826,TE,ELIZBTH ST,1,80.0,0,373,57.0,67.5,56.5,0,0,3,60.0,60.0,100.0,0,0,0,8,0,0,0,10,3,5,0,0,5,10
Marcus Molina,152295,WR,TXPERB,1,34.8,0,1268,51.4,,43.1,0,0,0,0.0,0.0,,1,0,0,8,0,0,0,23,0,15,0,0,8,1
Isaac Leppke,42333,WR,FORT LEW,1,18.6,0,873,56.0,,41.3,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,43,0,35,0,0,8,0
Kristian Marks,152501,QB,AVEMAR,1,29.6,0,1450,88.2,,60.0,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,27,0,14,0,0,8,0
Maxesien Michel,152505,FB,AVEMAR,1,88.9,0,1450,67.0,79.8,69.0,0,0,2,66.7,66.7,100.0,0,0,0,8,0,0,0,9,2,3,0,0,6,3
Devin Briscoe,78631,HB,LOUCOL,1,27.6,0,958,70.6,78.7,59.9,0,0,6,54.5,50.0,100.0,0,0,0,8,0,0,0,29,6,12,0,0,2,0
Calvin Lockett,84230,WR,DELTAST,1,36.4,0,841,47.4,,61.6,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,22,0,14,0,0,8,0
Wynton Ruth,102391,HB,ELIZBTH ST,1,88.9,0,373,59.2,61.8,,0,1,8,100.0,100.0,93.7,0,1,0,8,0,0,0,9,8,8,0,0,0,0
Todd Lee Battle,151774,WR,DELTAST,1,33.3,0,841,62.0,,61.2,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,24,0,16,0,0,8,0
Collin Woods,151586,WR,MILES,2,50.0,0,386,74.4,,60.8,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,16,0,8,0,0,8,0
Darrien Hickman,155043,WR,UFTLEA,1,33.3,0,1458,54.2,,60.3,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,24,0,16,0,0,8,0
Angel Carrillo,155034,WR,UFTLEA,1,29.6,0,1458,54.2,,61.6,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,27,0,19,0,0,8,0
Davon Burgelin,155029,WR,UFTLEA,1,21.6,0,1458,60.1,,60.6,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,37,0,29,0,0,8,0
James Ashley,155024,WR,UFTLEA,1,36.4,0,1458,62.3,,61.4,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,22,0,14,0,0,8,0
Jason Munoz,155020,ED,UFTLEA,1,100.0,0,1458,41.9,28.2,59.9,0,0,5,100.0,100.0,100.0,2,0,0,8,0,0,8,8,6,6,0,0,2,0
Robert Meadors,109842,WR,SIMONFRA,1,57.1,0,1097,55.8,,61.6,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,14,0,6,0,0,8,0
Kadarius Akins,151349,HB,NAUSTA,2,27.6,0,1453,48.0,,57.1,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,29,0,18,0,0,8,5
Kierre Huey-Cazenave,151316,HB,NAUSTA,2,14.8,0,1453,55.5,28.6,60.0,0,0,4,10.0,10.0,100.0,0,0,0,8,0,0,0,54,4,40,0,0,4,0
Jacure Jackson,112367,TE,WESTFL,1,57.1,0,1269,46.2,17.1,56.5,0,0,1,14.3,14.3,100.0,0,0,0,8,0,0,0,14,1,7,0,0,7,14
Kingston Davis,27304,HB,MILES,2,19.0,0,386,69.3,3.1,59.9,0,2,4,26.7,31.3,75.0,0,2,0,8,0,0,0,42,5,16,0,0,3,0
Brayden Miller,153330,QB,FORT LEW,1,72.7,0,873,66.5,,60.0,0,0,0,0.0,0.0,,1,0,0,8,0,0,0,11,0,2,0,0,8,0
Stephen Ellis,154372,FB,TAYLOR,1,72.7,0,402,63.7,72.0,63.5,0,0,2,66.7,66.7,100.0,0,0,0,8,0,0,0,11,2,3,0,0,6,0
Addison Ironside,113092,TE,UVAWIS,1,44.4,0,1320,60.4,48.0,66.9,1,0,6,42.9,37.5,91.7,0,1,0,8,0,0,0,18,6,16,0,0,2,11
Zion Riddick,120818,WR,ELIZBTH ST,1,14.9,0,373,67.8,,40.7,0,0,0,0.0,0.0,,0,0,0,7,0,0,0,47,0,40,0,0,7,0
Emery Bryant,151507,WR,KY STATE,1,77.8,0,378,64.8,,75.3,0,0,0,0.0,0.0,,0,0,0,7,0,0,0,9,0,2,0,0,7,0
Kyle Kaplan,155049,QB,UFTLEA,1,21.9,0,1458,29.6,,60.0,0,0,0,0.0,0.0,,2,0,0,7,0,0,0,32,0,24,0,0,7,0
Joshua Neal,120453,WR,NAUSTA,2,13.0,0,1453,48.6,,56.3,0,0,0,0.0,0.0,,1,0,0,7,0,0,0,54,0,47,0,0,7,0
Kalen Carver,154672,TE,VIRUNI,1,77.8,0,1165,70.7,68.0,72.1,0,0,2,50.0,50.0,100.0,0,0,0,7,0,0,0,9,2,4,0,0,5,9
Jalen March,152103,HB,MWSTATE,1,15.6,0,983,72.1,16.7,57.6,0,0,3,11.1,10.3,100.0,0,0,0,7,0,0,0,45,3,29,0,0,4,0
Jamison Flowe,155648,CB,VA LYNCHBU,1,70.0,0,406,59.9,76.6,60.0,0,0,4,80.0,80.0,100.0,0,0,0,7,0,0,0,10,4,5,0,0,3,0
Joseph Klucik,152535,WR,AVEMAR,1,50.0,0,1450,60.5,,81.9,0,0,0,0.0,0.0,,0,0,0,7,0,0,0,14,0,7,0,0,7,0
Tye Hodge,150586,WR,SOCTOW,1,38.9,0,1107,67.3,,41.0,0,0,0,0.0,0.0,,0,0,0,7,0,0,0,18,0,11,0,0,7,0
Owen Cobb,152736,G,POINTVILLE,2,100.0,0,393,60.6,76.9,59.1,0,0,4,100.0,100.0,100.0,0,0,0,7,0,7,0,7,4,4,0,0,3,0
D'Ontae Eatmon,152665,HB,POINTVILLE,2,31.8,0,393,58.3,73.0,59.2,0,0,3,33.3,33.3,100.0,0,0,0,7,0,0,0,22,3,9,0,0,4,0
Dylan Taylor,152671,T,POINTVILLE,2,100.0,0,393,55.3,78.5,51.0,0,0,4,100.0,100.0,100.0,0,0,0,7,0,0,7,7,4,4,0,0,3,0
Sidney Gibbs,154304,HB,SHAWBE,1,25.0,0,1094,72.0,74.3,59.2,0,0,3,27.3,27.3,100.0,0,0,0,7,0,0,0,28,3,11,0,0,4,0
Evens Valcourt Jr.,153189,WR,WARNER,1,31.8,0,407,69.2,,61.3,0,0,0,0.0,0.0,,0,0,0,7,0,0,0,22,0,15,0,0,7,0
Corey Johnson,153367,HB,BOWIE ST,1,35.0,0,365,57.7,78.1,59.2,0,0,2,20.0,27.3,100.0,1,0,0,7,0,0,0,20,3,11,0,0,4,0
Larry Whitfield,155719,HB,LINCOK,1,58.3,0,1452,57.2,64.3,60.0,0,1,5,100.0,100.0,90.0,0,1,0,7,0,0,0,12,6,6,0,0,1,0
Christopher Rahimi,155927,TE,VA LYNCHBU,1,63.6,0,406,54.6,67.8,55.6,0,0,1,20.0,20.0,100.0,0,0,0,7,0,0,0,11,1,5,0,0,6,11
Damone Drew,63278,HB,LINCOK,1,36.8,0,1452,71.6,82.2,,0,0,7,58.3,58.3,100.0,0,0,0,7,0,0,0,19,7,12,0,0,0,0
Evan Walsh,143401,WR,FORT LEW,1,87.5,0,873,78.6,,60.5,0,0,0,0.0,0.0,,0,0,0,7,0,0,0,8,0,1,0,0,7,0
Michael Baskin,153205,WR,WARNER,1,28.6,0,407,59.7,,82.7,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,21,0,15,0,0,6,0
Daniel Holland,153130,G,STANKN,1,100.0,0,1455,67.9,,68.1,0,0,0,,,,0,0,0,6,0,5,0,6,0,0,0,0,6,1
Evan Mitchell,111095,WR,WESTFL,1,30.0,0,1269,80.8,,61.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,20,0,14,0,0,6,0
Josiah Hayes,120797,WR,ELIZBTH ST,1,13.0,0,373,60.2,,58.2,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,46,0,40,0,0,6,0
Hunter Richards,154941,WR,MITECH,1,19.4,0,980,57.9,,60.4,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,31,0,25,0,0,6,0
Clyde Holland III,153221,HB,WARNER,1,26.1,0,407,68.8,70.0,68.4,0,0,1,8.3,8.3,100.0,0,0,0,6,0,0,0,23,1,12,0,0,5,0
Dezmon Anderson,153077,C,STANKN,1,100.0,0,1455,59.7,68.0,59.3,0,0,1,100.0,100.0,100.0,0,0,0,6,6,0,0,6,1,1,0,0,5,0
Malik Freeman,154098,TE,FRTVLY,1,42.9,0,874,56.4,68.7,31.0,0,0,3,30.0,27.3,100.0,0,0,0,6,0,0,0,14,3,11,0,0,3,8
Jared Smith,155014,HB,MITECH,1,20.0,0,980,53.2,30.0,,0,0,6,37.5,37.5,83.3,0,1,1,6,0,0,0,30,6,16,0,0,0,0
Carson Rodgers,153036,QB,TXWSLY,1,33.3,0,1457,68.3,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,18,0,12,0,0,6,0
Andre Tommie,153255,WR,WARNER,1,33.3,0,407,53.7,,61.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,18,0,12,0,0,6,0
Christopher Coneway,151511,FB,KY STATE,1,54.5,0,378,71.8,71.6,58.7,0,0,2,100.0,100.0,100.0,0,0,0,6,0,0,0,11,2,2,0,0,4,0
Shaq Freeman-Parks,152908,HB,WV WESLEY,1,25.0,0,409,56.9,0.4,81.6,2,0,6,37.5,35.3,83.3,1,2,0,6,0,0,0,24,6,17,0,0,0,0
Marlon Darby,155312,HB,ELIZBTH ST,1,85.7,0,373,62.0,77.0,60.0,0,0,5,83.3,83.3,100.0,0,0,0,6,0,0,0,7,5,6,0,0,1,0
Montez Clay,153363,WR,BOWIE ST,1,22.2,0,365,58.0,,60.7,0,0,0,0.0,0.0,,2,0,0,6,0,0,0,27,0,21,0,0,6,0
Adarius Chaisson,152656,HB,POINTVILLE,2,50.0,0,393,55.3,35.9,65.8,0,0,2,33.3,33.3,100.0,0,0,0,6,0,0,0,12,2,6,0,0,4,0
Jalen Jones,151843,TE,LINCOLN,1,46.2,0,380,54.0,,55.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,13,0,7,0,0,6,8
Damon Hickok,83069,WR,W OREGON,1,12.5,0,411,61.3,,40.9,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,48,0,42,0,0,6,0
Andrew Valladares,152465,HB,W OREGON,1,37.5,0,411,68.0,33.7,,0,1,5,41.7,46.2,90.0,0,1,0,6,0,0,0,16,6,13,0,0,0,0
J'Quan Anderson,113090,HB,UVAWIS,1,37.5,0,1320,49.4,18.0,,0,2,6,46.2,42.9,83.3,0,2,0,6,0,0,0,16,6,14,0,0,0,0
Tyree Funnye,152162,WR,N GREENVLE,1,40.0,0,390,47.9,,61.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,15,0,9,0,0,6,0
Kevin Davis,61753,WR,WARNER,1,33.3,0,407,50.0,,40.6,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,18,0,12,0,0,6,0
Cameron McKinney,61518,HB,CENT WASH,1,24.0,0,367,62.3,76.8,59.4,0,0,2,16.7,23.1,100.0,0,0,0,6,0,0,0,25,3,13,0,0,3,0
Jayvon Davis,152259,HB,TXPERB,1,20.7,0,1268,69.8,72.1,59.2,0,0,2,16.7,14.3,100.0,0,0,0,6,0,0,0,29,2,14,0,0,4,0
Nash Sutherlin,154262,HB,LNDNWD,1,22.2,0,949,55.1,11.9,56.1,0,1,2,16.7,16.7,75.0,0,1,0,6,0,0,0,27,2,12,0,0,4,0
Robert Giaimo,154204,HB,LNDNWD,1,25.0,0,949,58.7,74.9,58.7,0,0,2,16.7,14.3,100.0,0,0,0,6,0,0,0,24,2,14,0,0,4,0
